;;;;;;;;;;;
Proposal number;Erasmus Code;Pic;OID;Legal Name;Street;Post Cd;City;Country Cd;Website Url;Erasmus Eche Start;Erasmus Eche End
101014455;F  QUIMPER05;947852864;E10200918;OGEC LE LIKES;20 PLACE DE LA TOURBIE;29196;QUIMPER;FR;http://www.likes.org;1/1/2021;12/31/2029
101008498;F  QUIMPER14;933717054;E10137343;EPLEFPA de  Quimper Brehoulou;chemin de kernoac'h;29170;Fouesnant;FR;www.brehoulou.fr;1/1/2021;12/31/2029
101015346;F  QUIMPER15;926885441;E10091198;GIP IFPS QUMPER CORNOUAILLE;18 Hent Glaz;29107;QUIMPER;FR;www.ifps-quimper.fr;1/1/2021;12/31/2029
101011073;F  QUIMPER16;947905729;E10204071;OGEC SAINTE THERESE LES BUISSONNET;75, avenue de Kergoat Al Lez;29000;Quimper;FR;http://www.sainte-therese-quimper.org;1/1/2021;12/31/2029
101011517;F  QUIMPER17;930610241;E10194989;LYCEE LE PARACLET;35 avenue des Glénan;29018;QUIMPER;FR;www.leparaclet.org;1/1/2021;12/31/2029
101007476;F  QUIMPER18;894777568;E10287171;Jean Antoine Chaptal;35 chemin des justices;29000;Quimper;FR;https://www.lycee-chaptal.fr/;1/1/2021;12/31/2029
101008899;F  QUIMPER19;894786104;E10255846;Campus des Métiers et des Qualifications Filière Alimentaire de Bretagne;35 rue des Justices;29000;QUIMPER;FR;https://cmqalim.bzh/;1/1/2021;12/31/2029
101098962;F  QUIMPER20;886671860;#N/A;Institut de formation Régional des industries agroalimentaires (IFRIA) ;5 rue Pierre TREMINTIN- QUIMPER;29000;QUIMPER;FR;www.ifria-ouest.fr;10/26/2022;12/31/2029
101173845;F  QUIMPER21;904018661;#N/A;EPLE LYCEE PROFESSIONNEL MARITIME DU GUILVINEC;Avenue Jos Quiniou;29730;Treffiagat;FR;http://www.lycee-maritime-guilvinec.com/;26/06/2024;31/12/2029
101015058;F  REDON04;949224153;E10079489;LYCEE DES METIERS BEAUMONT;10 RUE DU LYCEE;35605;REDON;FR;http://beaumont-redon.fr;1/1/2021;12/31/2029
101174702;F  REDON05;904492021;#N/A;GIP Campus E.S.P.R.I.T. Industries;26 quai Surcouf;35600;Redon;FR;www.campus-redon-industries.com;26/06/2024;31/12/2029
101015036;F  REIMS01;999888708;E10209053;UNIVERSITE DE REIMS CHAMPAGNE-ARDENNE;2 AVENUE ROBERT SCHUMAN;51100;REIMS;FR;www.univ-reims.fr;1/1/2021;12/31/2029
101007732;F  REIMS09;949285457;E10083570;Institut Régional du Travail Social de Champagne Ardenne;8 RUE JOLIOT CURIE;51100;REIMS;FR;www.irts-ca.fr;1/1/2021;12/31/2029
101014702;F  REIMS18;949023169;E10066954;LYCEE GENERAL ET TECHNOLOGIQUE HUGUES LIBERGIER;55 Rue Libergier;51100;REIMS;FR;www.libergier.net;1/1/2021;12/31/2029
101014336;F  REIMS23;951360093;E10128395;Ecole Superieure d'Art et de Design de Reims;Rue Libergier 12;51100;REIMS;FR;www.esad-reims.fr;1/1/2021;12/31/2029
101015322;F  REIMS24;949311744;E10085282;AFGEAC LYCEE AGRICOLE PRIVE REIMS THILLOIS;4 rue des Ecoles;51370;THILLOIS;FR;www.reimsthillois.fr;1/1/2021;12/31/2029
101014136;F  REIMS25;906144707;E10036535;NEOMA BUSINESS SCHOOL;1 RUE DU MARECHAL JUIN;76130;MONT-SAINT-AIGNAN;FR;www.neoma-bs.fr;1/1/2021;12/31/2029
101011900;F  REIMS27;923178780;E10007655;Groupe AFPAM Formation;4 rue Jules Méline;51430;BEZANNES;FR;www.afpam-formation.fr;1/1/2021;12/31/2029
101008785;F  REIMS28;913372953;E10076966;CENTRE HOSPITALIER UNIVERSITAIRE DE REIMS-INSTITUT DE FORMATION EN SOINS INFIRMIERS;45 RUE COGNACQ JAY;51092;REIMS;FR;https://www.chu-reims.fr/index.html;1/1/2021;12/31/2029
101122717;F  REIMS29;884065567;#N/A;GRETA CFA de la Marne;20 rue des Augustins;51725;REIMS;FR;;30/06/2023;31/12/2029
101123878;F  REIMS30;883722672;#N/A;CENTRE DE RESSOURCES D'EXPERTISE ET DE PERFORMANCE SPORTIVE DE REIMS;Route de Bezannes ;51054;REIMS;FR;https://www.creps-reims.fr/;30/06/2023;31/12/2029
101013631;F  RENNES02;999956220;E10209331;UNIVERSITE RENNES II;PLACE DU RECTEUR HENRI LE MOAL;35043;RENNES CEDEX;FR;;1/1/2021;12/31/2029
101012512;F  RENNES06;948081202;E10004880;Lycée général et technologique Jean MACE;10 rue Jean Macé;35704;RENNES;FR;http://www.lycee-jeanmace-rennes.ac-rennes.fr/;1/1/2021;12/31/2029
101014714;F  RENNES09;998205758;E10200797;ECOLE NATIONALE SUPERIEURE DE CHIMIE;11 ALL DE BEAULIEU;35708;RENNES;FR;http://www.ensc-rennes.fr/;1/1/2021;12/31/2029
101014886;F  RENNES10;999611482;E10208122;INSTITUT NATIONAL DES SCIENCES APPLIQUEES DE RENNES;AVENUE DES BUTTES DE COESMES 20;35708;RENNES CEDEX 7;FR;www.insa-rennes.fr;1/1/2021;12/31/2029
101011811;F  RENNES14;998161429;E10200314;ECOLE DES HAUTES ETUDES EN SANTE PUBLIQUE;AVENUE DU PROFESSEUR LEON BERNARD;35043;RENNES CEDEX;FR;www.ehesp.fr;1/1/2021;12/31/2029
101015167;F  RENNES16;949510788;E10097818;Ecole nationale supérieure d'achitecture de Bretagne;44 Boulevard de Chézy;35064;RENNES;FR;www.rennes.archi.fr;1/1/2021;12/31/2029
101015270;F  RENNES22;949407774;E10091026;ASSOCIATION ECOLE JEANNE D ARC;61, Rue la Fontaine;35708;Rennes;FR;lja35.fr;1/1/2021;12/31/2029
101013455;F  RENNES23;939588076;E10097855;OGEC Jean PaulII de la Salle;5 rue de la Motte Brulon;35706;rennes;FR;www.lycee-delasalle.com;1/1/2021;12/31/2029
101013494;F  RENNES27;949463937;E10094556;GROUPE RENNES SCHOOL OF BUSINESS;2 RUE ROBERT D'ARBRISSEL;35000;RENNES;FR;www.rennes-sb.com;1/1/2021;12/31/2029
101015345;F  RENNES28;949656676;E10108184;INSTITUT D'ETUDES POLITIQUES DE RENNES;104 BOULEVARD DE LA DUCHESSE ANNE;35700;RENNES;FR;www.sciencespo-rennes.fr;1/1/2021;12/31/2029
101012856;F  RENNES30;949237345;E10080342;ECAM Rennes - Louis de Broglie;Campus de Ker Lann - Bruz;35170;Bruz;FR;www.ecam-rennes.fr;1/1/2021;12/31/2029
101010889;F  RENNES32;948604614;E10040121;ECOLE NATIONALE DE LA STATISTIQUE ET DE L'ANALYSE DE L'INFORMATION;CAMPUS DE KER LANN  -  RUE BLAISE PASCAL - BP 37203;35172;BRUZ CEDEX;FR;http://www.ensai.fr;1/1/2021;12/31/2029
101014346;F  RENNES49;948972438;E10063729;ECOLE SUPERIEURE EUROPEENNE D'ART DE BRETAGNE;34, rue Hoche;35000;RENNES;FR;www.eesab.fr;1/1/2021;12/31/2029
101011436;F  RENNES52;949270228;E10082654;INSTITUT DE FORMATION EN PEDICURIE-PODOLOGIE, ERGOTHERAPIE, MASSO-KINESITHERAPIE;12 RUE JEAN-LOUIS BERTRAND;35000;FRANCE;FR;www.ifpek.org;1/1/2021;12/31/2029
101049009;F  RENNES53;931770167;E10046030;LYCEE JB LE TAILLANDIER;9 bis rue Eugène Pacory;35304;FOUGERES;FR;www.lycee-jblt.fr;11/1/2021;12/31/2029
101010892;F  RENNES54;948939264;E10061631;ASKORIA;2 avenue du Bois Labbé;35042;RENNES;FR;www.askoria.eu;1/1/2021;12/31/2029
101015181;F  RENNES55;944762056;E10203150;ECOLE NORMALE SUPERIEURE DE RENNES;AVENUE ROBERT SCHUMAN CAMPUS DE KER LANN;35170;BRUZ;FR;www.ens-rennes.fr;1/1/2021;12/31/2029
101014472;F  RENNES56;918123237;E10033066;Groupe Antoine de St-Exupéry - Site Giorgio Frassati;39 rue Fernand Robert;35000;RENNES;FR;http://groupesaintexupery.fr/;1/1/2021;12/31/2029
101011747;F  RENNES58;912652728;E10051273;INSTITUT SUPERIEUR D'OPTIQUE DE RENNES;7 boulevard de Solférino;35000;Rennes;FR;ISO.FR;1/1/2021;12/31/2029
101013599;F  RENNES59;924644450;E10051195;Institut de Formation aux Professions de Santé;ZA de la Grande Marche - 6 rue Claude Bourgelat;35133;JAVENE;FR;www.ch-fougeres.fr/institut-formation/ifsi;1/1/2021;12/31/2029
101015201;F  RENNES60;899012006;E10007473;CCIT ILLE ET VILAINE - FACULTE DES METIERS;CAMPUS DE KER LANN - RUE DES FRERES MONTGOLFIER;35172;Bruz;FR;www.fac-metiers.fr;1/1/2021;12/31/2029
101014657;F  RENNES61;988378009;#N/A;CENTRE HOSPITALIER UNIVERSITAIRE DE RENNES;RUE HENRI LE GUILLOUX -HOPITAL 2;35033;RENNES CEDEX 9;FR;http://www.chu-rennes.fr;1/1/2021;12/31/2029
101013797;F  RENNES62;923510520;#N/A;Lycée des métiers Louis Guilloux;76 avenue des Buttes de Coësmes;35703;RENNES;FR;https://phare.ac-rennes.fr/louisguilloux_rennes;1/1/2021;12/31/2029
101014445;F  RENNES64;930928595;E10003340;LYCEE BREQUIGNY;7 avanue Georges Graff;35205;RENNES;FR;www.lycee-brequigny.fr;1/1/2021;12/31/2029
101014095;F  RENNES65;900092101;E10221355;L'ECOLE SUPERIEURE D'ART DRAMATIQUE DU THEATRE NATIONAL DE BRETAGNE;1 rue Saint-Hélier;35000;RENNES;FR;https://www.t-n-b.fr/lecole;1/1/2021;12/31/2029
101013722;F  RENNES66;894771554;E10236893;ISFEC Bretagne;6 boulevard Emmanuel Mounier;35000;Rennes;FR;;1/1/2021;12/31/2029
101015164;F  RENNES67;948093909;E10005821;OGEC OZANAM;99 rue de la Chalotais;35577;CESSON-SEVIGNE CEDEX;FR;www.lycee-ozanam35.fr;1/1/2021;12/31/2029
101095757;F  RENNES68;922885646;#N/A;BATIMENTCFABRETAGNE;33 Boulevard Solferino;35000;RENNES;FR;;10/26/2022;12/31/2029
101098579;F  RENNES69;888491677;#N/A;etablissement public local d'enseignement et de formation professionnelle agricole;la lande de la recontre;35140;Saint Aubin du Cormier;FR;https://st-aubin.educagri.fr/;10/26/2022;12/31/2029
101093096;F  RENNES70;924643577;#N/A;LYCEE BERTRAND D'ARGENTRE;15 RUE DU COLLEGE;35506;VITRE;FR;http://www.lyceebertrandargentrevitre.ac-rennes.fr/;10/26/2022;12/31/2029
101097985;F  RENNES71;908857700;#N/A;LYCEE DES METIERS LA CHAMPAGNE;2 rue du Sergent Harris;35506;VITRE;FR;http://www.lyceelachampagne.fr/;10/26/2022;12/31/2029
101123204;F  RENNES72;883778932;#N/A;Institut d'Ostéopathie de Rennes Bretagne;Campus Rennes Atalante Ker-Lann 50 rue Blaise Pascal;35170;Bruz;FR;https://www.osteo-rennes.fr/;30/06/2023;31/12/2029
101123270;F  RENNES73;932061264;#N/A;Etablissement public local d'enseignement et de formation professionnelle agricoles de Rennes-Le Rheu;55 avenue de la Bouvardiere;35651;LE RHEU;FR;www.theodore-monod.educagri.fr;30/06/2023;31/12/2029
101172256;F  RENNES74;948362696;#N/A;CFTA MONTFORT;Abbaye;35160;MONTFORT SUR MEU;FR;;26/06/2024;31/12/2029
101173270;F  RENNES75;879640621;#N/A;ECOLE DE SOINS INFIRMIERS Centre Hospitalier Guillaume Regnier;108 avenue du général Leclerc;35700;Rennes;FR;https://www.ifps-chgr.fr/;26/06/2024;31/12/2029
101174484;F  RENNES76;946823985;#N/A;Lycée Professionnel COETLOGON;53 rue Antoine Joly;35083;Rennes;FR;www.lyceecoetlogon.fr;26/06/2024;31/12/2029
101174750;F  RENNES77;915526935;#N/A;Lycée René Descartes;14 chemin de Ronde;35204;RENNES;FR;https://www.lycee-descartes.fr/;26/06/2024;31/12/2029
101014241;F  RETHEL01;947034378;E10147439;Etablissement Public Local d'Enseignement et de Formation Professionnelle Agricole de RETHEL;Route de Novion;08300;RETHEL;FR;www.eplefpa.cense08.fr;1/1/2021;12/31/2029
101011585;F  ROANNE01;949479263;E10095617;LYCEE ALBERT THOMAS;20 RUE ALBERT THOMAS;42300;ROANNE;FR;www.albert-thomas.org;1/1/2021;12/31/2029
101013997;F  RODEZ01;949134331;E10073832;LEGT  MONTEIL;14 rue Carnus;12034;RODEZ;FR;http://alexis-monteil.entmip.fr;1/1/2021;12/31/2029
101013165;F  RODEZ09;948930825;E10061039;Ecole de Gestion et de Commerce de Rodez;Bourran, rue de Bruxelles;12000;Rodez;FR;www.egc-rodez.fr;1/1/2021;12/31/2029
101013811;F  RODEZ10;949526502;E10099005;INSTITUT DE FORMATION AUX METIERS DE LA SANTE DU CENTRE HOSPITALIER J Puel RODEZ;Avenue de l'hôpital Bourran;12027;RODEZ;FR;www.ch-rodez.fr;1/1/2021;12/31/2029
101014830;F  RODEZ11;919893778;E10083110;EPLEFPA DE RODEZ;route d'Espalion;12033;RODEZ;FR;https://lycee-rodezlaroque.eap.entmip.fr/;1/1/2021;12/31/2029
101011550;F  ROUBAIX03;998095178;E10199565;ECOLE NATIONALE SUPERIEURE ARTS INDUSTRIES TEXTILES;2 ALLEE LOUISE ET VICTOR CHAMPIER;59056;ROUBAIX;FR;www.ensait.fr;1/1/2021;12/31/2029
101048248;F  ROUBAIX09;949092912;E10071216;Lycée technologique - Ecole Supérieure des Arts Appliqués et du Textile;539 avenue des Nations Unies;59100;Roubaix;FR;www.esaat-roubaix.com;11/1/2021;12/31/2029
101013098;F  ROUBAIX12;940292393;E10142527;LYCEE POLYVALENT JEAN MOULIN;49 BOULEVARD DU GENERAL DE GAULLE;59100;ROUBAIX;FR;http://lyceejeanmoulin.etab.ac-lille.fr;1/1/2021;12/31/2029
101048688;F  ROUBAIX14;927354533;E10094968;BTPCFA NORD PAS DE CALAIS;AVENUE DES NATIONS UNIES 695;59100;ROUBAIX;FR;http://www.btpcfa.com/;11/1/2021;12/31/2029
101013231;F  ROUEN01;999465982;E10206998;UNIVERSITE DE ROUEN NORMANDIE;RUE THOMAS BECKET 1 MONT SAINT AIGNAN;76821;MONT SAINT AIGNAN CEDEX;FR;www.univ-rouen.fr;1/1/2021;12/31/2029
101010328;F  ROUEN06;999465788;E10206992;INSTITUT NATIONAL DES SCIENCES APPLIQUEES DE ROUEN;Avenue de l'Université;76 801;SAINT ETIENNE DU ROUVRAY;FR;www.insa-rouen.fr ;1/1/2021;12/31/2029
101010333;F  ROUEN07;949054306;E10068879;ESIGELEC;Technopôle du Madrillet, Avenue Galilée;76800;Saint-Etienne du Rouvray;FR;www.esigelec.fr;1/1/2021;12/31/2029
101012353;F  ROUEN19;949145680;E10074481;Ecole nationale supérieure d'architecture de Normandie;27 rue Lucien Fromage;76161;Darnétal Cedex;FR;www.rouen.archi.fr;1/1/2021;12/31/2029
101015005;F  ROUEN28;942266925;E10031623;ADSCI;ROUTE DE DUCLAIR,;76380;CANTELEU;FR;www.ids.fr;1/1/2021;12/31/2029
101014668;F  ROUEN30;934364335;E10092620;Lycée Georges Baptiste;41 Route de Duclair;76380;CANTELEU;FR;http://spip.georgesbaptiste.fr;1/1/2021;12/31/2029
101013345;F  ROUEN31;939069126;E10069346;Lycée Vallée du Cailly;44 rue du Petit Aulnay;76250;DEVILLE LES ROUEN;FR;www.cailly-lyc.spip.ac-rouen.fr;1/1/2021;12/31/2029
101014689;F  ROUEN32;949451036;E10093695;LYCEE ENS GEN TECHNOLOGIQ VAL DE SEINE;11 AVENUE GEORGES BRAQUE;76120;LE GRAND QUEVILLY;FR;http://lycees.ac-rouen.fr;1/1/2021;12/31/2029
101004749;F  ROUEN33;949315624;E10085533;ECOLE SUPERIEURE D'ART ET DESIGN LEHAVRE ROUEN;2 RUE GIUSEPPE VERDI;76000;ROUEN;FR;www.esadhar.fr;1/1/2021;12/31/2029
101014296;F  ROUEN35;920310878;E10098016;OGEC Providence Sainte Thérèse;42 rue de Le Nostre;76000;ROUEN;FR;http://www.providencesaintetherese.fr;1/1/2021;12/31/2029
101013825;F  ROUEN38;940570492;E10159170;Lycée Thomas Corneille;Avenue André Maurois;76360;Barentin;FR;http://thomas-corneille-lyc.spip.ac-rouen.fr;1/1/2021;12/31/2029
101008877;F  ROUEN40;924281476;E10042975;CHU Hôpitaux de Rouen;1 rue de germont;76038;ROUEN;FR;http://www3.chu-rouen.fr/Internet/Formation/ERFPS/;1/1/2021;12/31/2029
101009440;F  ROUEN41;904753048;E10218253;Lycée Général et Technologique Gustave Flaubert;1 rue Albert Dupuis;76044;ROUEN CEDEX;FR;https://www.lycee-flaubert-rouen.fr/;1/1/2021;12/31/2029
101012605;F  ROUEN42;947632771;E10186891;BATIMENT CFA NORMANDIE;CAP MADRILLET - 125 Avenue Edmund HALLEY;76800;SAINT ETIENNE DU ROUVRAY;FR;www.batimentcfanormandie.fr;1/1/2021;12/31/2029
101011387;F  ROUEN43;921127909;E10115229;LYCEE SAINT SAENS;22 RUE SAINT LO;76000;ROUEN;FR;http://stsaens.spip.ac-rouen.fr/;1/1/2021;12/31/2029
101013224;F  ROUEN44;900448382;E10258611;Centre de formation des enseignants de la danse et de la musique de Normandie;2 rue du Tronquet;76130;MONT-SAINT-AIGNAN;FR;www.cefedem-normandie.fr;1/1/2021;12/31/2029
101048694;F  ROUEN45;890456800;#N/A;IFSI LEROUVRAY;4 rue Paul Eluard;76300;Sotteville les Rouen;FR;http://ifsi.ch-lerouvray.fr/;11/1/2021;12/31/2029
101172670;F  ROUEN46;881765406;#N/A;Lycée Polyvalent Blaise Pascal;5, rue des Emmurées;76174;Rouen;FR;https://pascal-lyc.spip.ac-rouen.fr/;26/06/2024;31/12/2029
101014139;F  SABL-SA01;948390826;E10026038;LYCEE POLYVALENT RAPHAEL ELIZE;21 RUE SAINT DENIS;72305;SABLE SUR SARTHE;FR;;1/1/2021;12/31/2029
101008912;F  SAINT-D01;998041440;E10198910;Institut national du patrimoine;CARRE COLBERT 2 RUE VIVIENNE;75002;Paris;FR;http://www.inp.fr;1/1/2021;12/31/2029
101015024;F  SAINTES05;944806676;E10205529;EPLEFPA de SAINTONGE;rue Georges DESCLAUDE;17119;Saintes;FR;http://agrocampus17.fr/;1/1/2021;12/31/2029
101007381;F  SAINTES06;913887053;E10224430;BELLEVUE;1 chemin des Côtières;17100;SAINTES;FR;http://www.lycee-bellevue-saintes.fr/;1/1/2021;12/31/2029
101094515;F  SAINTES07;894633135;#N/A;LYCEE BERNARD PALISSY;1 rue de Gascogne;17107;SAINTES;FR;http://www.palissy.fr;10/26/2022;12/31/2029
101095527;F  SAINTES08;887038229;#N/A;MFR de la Saintonge et de l'Aunis;15 avenue de Saintes;17240;Saint-Genis de Saintonge;FR;http://www.mfr-stgenis.fr/;10/26/2022;12/31/2029
101008806;F  SAINT-P01;948978937;E10064148;ASS GESTION COLL LYC CATHOLIQUE PRIVE AGCLCP;2 Rue Rodier;97458;Saint Pierre Cedex;FR;http://lasalle.stcharles.fr/;1/1/2021;12/31/2029
101014713;F  SAINT-P04;910407178;E10205158;Lycée Ambroise Vollard;3 avenue de Soweto;97410;Saint-Pierre;FR;http://lycee-ambroise-vollard.ac-reunion.fr/;1/1/2021;12/31/2029
101172260;F  SAINT-P05;948215159;#N/A;Lycée de Bois d'Olive;122 Avenue Laurent Vergès;97432;Ravine des Cabris;FR;http://lycee-bois-d-olive.ac-reunion.fr;26/06/2024;31/12/2029
101014585;F  SALON-P01;937264732;E10039416;ECOLE DE L'AIR;BASE AERIENNE 701, chemin de Saint-Jean;13661;SALON DE PROVENCE;FR;https://www.ecole-air-espace.fr/;1/1/2021;12/31/2029
101174254;F  SALON-P02;948179172;#N/A;Lycée polyvalent Adam de Craponne;218 RUE CHATEAUREDON;13300;SALON DE PROVENCE;FR;www.lyc-craponne.ac-aix-marseille.fr;26/06/2024;31/12/2029
101013536;F  SARCELL01;924562776;E10049105;INSTITUT FORMATION SOINS INFIRMIERS / CENTRE HOSPITALIER GÉNÉRAL;2 boulevard du 19 mars 1962;95500;GONESSE;FR;www.hopital-de-gonesse.fr/fr/ecole-paramedicale;1/1/2021;12/31/2029
101015150;F  SARREBO01;913191466;E10072666;Instituts de Formation en Soins Infirmiers du Centre Hospitalier de Sarrebourg;25 avenue du General de gaulle;57402;Sarrebourg;FR;ch-sarrebourg.fr;1/1/2021;12/31/2029
101013928;F  SARREGU02;949509042;E10097703;Lycée d'enseignement général et technologique;16 RUE DU LYCÉE;57200;SARREGUEMINES;FR;www.lycee-pange-sarreguemines.fr;1/1/2021;12/31/2029
101014075;F  SARREGU03;912895713;E10062144;Institut de Formation en Soins Infirmiers de Sarreguemines, Centre Hospitalier Robert PAX;8, rue du Docteur Eugène-Jacques SCHATZ;57211;SARRREGUEMINES;FR;http://www.hopitaux-sarreguemines.fr/new/ifsi/;1/1/2021;12/31/2029
101013771;F  SAUMUR03;948809575;E10053194;LYCEE POLYVALENT SADI CARNOT JEAN BERTIN;25 rue Marceau;49401;SAUMUR;FR;http://jean-bertin.e-lyco.fr;1/1/2021;12/31/2029
101097392;F  SAUMUR04;886534508;#N/A;lycée duplessis mornay;1 rue Duruy;49400;saumur;FR;;10/26/2022;12/31/2029
101174318;F  SAUMUR05;951975849;#N/A;INSTITUT FRANCAIS DU CHEVAL ET DE L EQUITATION;RUE DE TERREFORT ST HILAIRE;;SAUMUR;FR;www.ifce.fr  ;26/06/2024;31/12/2029
101007443;F  SAVERNE03;907748990;E10088749;INST FORMATION PROFESSIONS PARAMEDICAUX SAVERNE;19 COTE DE SAVERNE;67700;SAVERNE;FR;www.ch-saverne.fr;1/1/2021;12/31/2029
101013732;F  SCEAUX01;949631553;E10106028;FONDATION ECOLE POLYTECHNIQUE FEMININE EPF;RUE LAKANAL 3 BIS;92330;SCEAUX;FR;http://www.epf.fr;1/1/2021;12/31/2029
101011629;F  SEDAN01;949057701;E10069093;LYCEE GENERAL TECHNOLOGIE PIERRE BAYLE;Rue Jean Rogissart;08200;SEDAN;FR;http://sepia.ac-reims.fr/lyc-bayle/-joomla-/index.php;1/1/2021;12/31/2029
101008911;F  SEDAN02;941296052;E10196708;Lycée des métiers de Bazeilles;Parc de Montvillers;08207;SEDAN;FR;https://sitetab1.ac-reims.fr/lyc-bazeilles/-joomla-/index.php;1/1/2021;12/31/2029
101013552;F  SELESTA03;938798302;E10063994;Lycée Dr Koeberlé;Boulevard Charlemagne;67604;SELESTAT;FR;www.lycee-koeberle.fr;1/1/2021;12/31/2029
101011593;F  SENS04;946881409;E10136874;ECOLE DE GESTION ET DE COMMERCE DE SENS;1 Boulevard des Noyers Pompons;89100;SENS;FR;www.egc-bourgogne.fr;1/1/2021;12/31/2029
101009446;F  SETE04;948816947;E10053670;OGEC LYCEE SAINT JOSEPH;11 avenue Marx Dormoy;34202;SETE CEDEX;FR;www.saintjoseph-sete.fr;1/1/2021;12/31/2029
101048417;F  SETE05;890605404;E10220884;INSTITUT DE FORMATION EN SOINS INFIRMIERS DES HOPITAUX DU BASSIN DE THAU;BOULEVARD CAMILLE BLANC;34200;SETE;FR;https://ch-bassindethau.fr/ifsi/presentation/;11/1/2021;12/31/2029
101174076;F  SETE06;945071680;#N/A;Lycée de la mer Paul Bousquet;Le Barrou Rue des Cormorans;34200;SETE;FR;www.lyceedelamer.fr;26/06/2024;31/12/2029
101009161;F  SEVRES03;949219691;E10079207;Lycée Jean-Pierre Vernant;21 rue du Dr Ledermann;92310;Sèvres;FR;http://www.lyc-vernant-sevres.ac-versailles.fr/;1/1/2021;12/31/2029
101011310;F  SOISSON01;923606453;E10025575;OGEC SAINT VINCENT DE PAUL;13 AVENUE DE REIMS;02207;SOISSONS CEDEX;FR;http://www.stvincentdepaulsoissons.org/;1/1/2021;12/31/2029
101007397;F  SOISSON02;919544384;E10066311;LYCEE DES METIERS LE CORBUSIER HOTELLERIE BATIMENT;Passage Le Corbusier;02200;SOISSONS;FR;;1/1/2021;12/31/2029
101014992;F  SOISSON03;913785203;E10085253;LYCEE GENERAL ET TECHNOLOGIQUE GERARD DE NERVAL;14 RUE PAUL DEVIOLAINE;02200;SOISSONS;FR;http://nerval.lyc.ac-amiens.fr/;1/1/2021;12/31/2029
101011395;F  SOPHIA01;955416245;E10148416;SKEMA BUSINESS SCHOOL ASSOCIATION;AVENUE WILLY BRANDT;59777;EURALILLE;FR;www.skema.edu ;1/1/2021;12/31/2029
101015111;F  SOTTEVI02;948212443;E10013836;LYCEE LES BRUYERES;67 avenue des Canadiens - BP 130;76308;SOTTEVILLE LES ROUEN;FR;http://bruyeres-lyc.spip.ac-rouen.fr;1/1/2021;12/31/2029
101013834;F  ST-BENO02;943198125;E10091847;ARFIS OI;1, rue Sully Brunet;97470;SAINT-BENOIT;FR;www.irtsreunion.fr;1/1/2021;12/31/2029
101098907;F  ST-BENO03;948010101;#N/A;Lycée polyvalent Nelson Mandela;69 chemin Pinguet;97470;Saint Benoit;FR;9741233X@ac-reunion.fr;10/26/2022;12/31/2029
101015159;F  ST-BRIE14;929109554;E10128387;Centre Hospitalier Yves Le Foll - Centre de Formation;2 ESP DES PRIX NOBEL;22000;SAINT-BRIEUC;FR;http://www.ch-stbrieuc.fr;1/1/2021;12/31/2029
101011728;F  ST-BRIE15;948330783;E10021932;Ogec lycée polyvalent Sacré-Coeur La Salle;2, bd Saint Jean-Baptiste De La Salle;22003;SAINT-BRIEUC;FR;www.sacrecoeur22.com;1/1/2021;12/31/2029
101012628;F  ST-BRIE16;901900666;E10097838;LYCEE PROFESSIONNEL HOTELIER LA CLOSERIE;10 RUE PIERRE LOTI;22410;SAINT-QUAY-PORTRIEUX;FR;http://www.lyceelacloserie.fr/;1/1/2021;12/31/2029
101012920;F  ST-BRIE17;904285993;E10190638;ASSO RESPONSABLE LYC ST ILAN-FLORILAN;52 rue de saint Ilan;22360;LANGUEUX;FR;hortilan.com;1/1/2021;12/31/2029
101013810;F  ST-BRIE18;933452244;E10126111;Lycée des métiers Jean Moulin;3 rue du Vau Gicquel;22022;St Brieuc;FR;www.lyceejeanmoulin.fr;1/1/2021;12/31/2029
101123889;F  ST-BRIE19;934926741;#N/A;LGT Joseph Savina;5 place de la république;22220;Treguier;FR;Ce.0220065b@ac-rennes.fr;30/06/2023;31/12/2029
101172679;F  ST-BRIE20;921846873;#N/A;Lycée St Joseph LOUDEAC;42 RUE DE LA CHEZE;22600;LOUDEAC;FR;www.saintjosephloudeac.fr;26/06/2024;31/12/2029
101015104;F  ST-DENI01;999557453;E10207774;UNIVERSITE DE LA REUNION;AVENUE RENE CASSIN 15;97715;SAINT DENIS DE LA REUNION CEDEX 9;FR;http://www.univ-reunion.fr;1/1/2021;12/31/2029
101011408;F  ST-DENI02;948431275;E10028744;Maison d'éducation de la légion d'honneur;5 rue de la Légion d'Honneur;93206;Saint-Denis;FR;www.legiondhonneur.fr;1/1/2021;12/31/2029
